	0	1	2	3	4	5	6	7	8	9
Sentence3858	('model1-model2', 0.9907897982773922)	('model1-model3', 0.8505462924184428)	('model1-model4', 0.8323442695360743)	('model1-model5', 0.9602962342067938)	('model2-model3', 0.8438901105753766)	('model2-model4', 0.827074253265967)	('model2-model5', 0.9667486469918921)	('model3-model4', 0.9812649825976953)	('model3-model5', 0.8226282027969882)	('model4-model5', 0.8184311896677182)
Sentence3859	('model1-model2', 0.8423867191589529)	('model1-model3', 0.8383162024040092)	('model1-model4', 0.8750339166712997)	('model1-model5', 0.8994443229021459)	('model2-model3', 0.9919503786364983)	('model2-model4', 0.977342176868368)	('model2-model5', 0.9143386216051698)	('model3-model4', 0.9764698465915228)	('model3-model5', 0.9169742717282511)	('model4-model5', 0.9619307519493766)
Sentence3860	('model1-model2', 0.9305415914315353)	('model1-model3', 1.0000000000000002)	('model1-model4', 1.0000000000000002)	('model1-model5', 1.0000000000000002)	('model2-model3', 0.9305415914315353)	('model2-model4', 0.9305415914315353)	('model2-model5', 0.9305415914315353)	('model3-model4', 1.0000000000000002)	('model3-model5', 1.0000000000000002)	('model4-model5', 1.0000000000000002)
Sentence3861	('model1-model2', 0.9930786023760846)	('model1-model3', 0.9768053283627781)	('model1-model4', 0.9698236146999447)	('model1-model5', 0.9791787091611057)	('model2-model3', 0.9846103142322987)	('model2-model4', 0.9813627854502466)	('model2-model5', 0.9863594171591822)	('model3-model4', 0.995520958154758)	('model3-model5', 0.9993947999191298)	('model4-model5', 0.9952063886333593)
Sentence3862	('model1-model2', 0.9442719895051078)	('model1-model3', 0.9735739744794865)	('model1-model4', 0.9329903614147113)	('model1-model5', 0.5695764855411044)	('model2-model3', 0.9823430076454538)	('model2-model4', 0.9864850570983608)	('model2-model5', 0.583414368734618)	('model3-model4', 0.97961998115667)	('model3-model5', 0.5599636792095521)	('model4-model5', 0.5798974150971486)
Sentence3863	('model1-model2', 0.9960785543944265)	('model1-model3', 0.9892206553005727)	('model1-model4', 0.9849464563682387)	('model1-model5', 0.9849464563682387)	('model2-model3', 0.9931616507875437)	('model2-model4', 0.9832105079417555)	('model2-model5', 0.9832105079417555)	('model3-model4', 0.9883341134050422)	('model3-model5', 0.9883341134050422)	('model4-model5', 1.0000000000000002)
Sentence3864	('model1-model2', 0.9792055603027635)	('model1-model3', 0.987047231064984)	('model1-model4', 0.9840099078024281)	('model1-model5', 0.9840099078024281)	('model2-model3', 0.9672604684843726)	('model2-model4', 0.9768390327914575)	('model2-model5', 0.9768390327914575)	('model3-model4', 0.9823121570953054)	('model3-model5', 0.9823121570953054)	('model4-model5', 1.0)
Sentence3865	('model1-model2', 0.9547515372421703)	('model1-model3', 0.9516031262184823)	('model1-model4', 0.8523286029710314)	('model1-model5', 0.9547515372421703)	('model2-model3', 0.9700832662566559)	('model2-model4', 0.8329208470311625)	('model2-model5', 0.9945945945945944)	('model3-model4', 0.8662702996985565)	('model3-model5', 0.9757896384111068)	('model4-model5', 0.8267510629790799)
Sentence3866	('model1-model2', 0.9922754078130501)	('model1-model3', 0.9889784987300272)	('model1-model4', 0.9887844023330052)	('model1-model5', 0.9975475303306691)	('model2-model3', 0.9912437096017336)	('model2-model4', 0.992868213928877)	('model2-model5', 0.9919859598695504)	('model3-model4', 0.9908569509045486)	('model3-model5', 0.9892592357201957)	('model4-model5', 0.988747268218505)
Sentence3867	('model1-model2', 0.9291440581046575)	('model1-model3', 0.9362012358729687)	('model1-model4', 0.9897644024660938)	('model1-model5', 0.9701781818137087)	('model2-model3', 0.8417791471075867)	('model2-model4', 0.9363085792160337)	('model2-model5', 0.9141401281603622)	('model3-model4', 0.9287970209589214)	('model3-model5', 0.9361069897700242)	('model4-model5', 0.9721157636675863)
Sentence3868	('model1-model2', 0.9624379171960102)	('model1-model3', 0.986354502561781)	('model1-model4', 0.9784482690853726)	('model1-model5', 0.9806889533102523)	('model2-model3', 0.9714947167717436)	('model2-model4', 0.9638779341447531)	('model2-model5', 0.9635570724384339)	('model3-model4', 0.9876557303771585)	('model3-model5', 0.9798089333030111)	('model4-model5', 0.9740219042489893)
Sentence3869	('model1-model2', 0.9976610249376456)	('model1-model3', 1.0000000000000002)	('model1-model4', 1.0000000000000002)	('model1-model5', 0.9943252716418319)	('model2-model3', 0.9976610249376456)	('model2-model4', 0.9976610249376456)	('model2-model5', 0.9918063605963079)	('model3-model4', 1.0000000000000002)	('model3-model5', 0.9943252716418319)	('model4-model5', 0.9943252716418319)
Sentence3870	('model1-model2', 0.9795288540437629)	('model1-model3', 0.8903542545897885)	('model1-model4', 0.9807149668590118)	('model1-model5', 0.9766775117860771)	('model2-model3', 0.8817286898083743)	('model2-model4', 0.9811761712767937)	('model2-model5', 0.9757525221841903)	('model3-model4', 0.8908776190836245)	('model3-model5', 0.9118005955103563)	('model4-model5', 0.9867132524004724)
Sentence3871	('model1-model2', 0.9959267243490165)	('model1-model3', 0.9966327098271535)	('model1-model4', 0.9952930758300849)	('model1-model5', 0.9893826933556267)	('model2-model3', 0.9963018655460235)	('model2-model4', 0.9951963840762205)	('model2-model5', 0.9910136942676233)	('model3-model4', 0.9969256665946183)	('model3-model5', 0.9917979937326808)	('model4-model5', 0.9953059487917204)
Sentence3872	('model1-model2', 0.9134146823829349)	('model1-model3', 0.9708119487587379)	('model1-model4', 0.9708119487587379)	('model1-model5', 0.9708119487587379)	('model2-model3', 0.9515431243517394)	('model2-model4', 0.9515431243517394)	('model2-model5', 0.9515431243517394)	('model3-model4', 0.9999999999999998)	('model3-model5', 0.9999999999999998)	('model4-model5', 0.9999999999999998)
Sentence3873	('model1-model2', 0.9815922277724387)	('model1-model3', 0.9871013638323582)	('model1-model4', 0.984972465132372)	('model1-model5', 0.9807733473407728)	('model2-model3', 0.9755392579947109)	('model2-model4', 0.9836893758029577)	('model2-model5', 0.9855141712416833)	('model3-model4', 0.9930076930721958)	('model3-model5', 0.9778431561340969)	('model4-model5', 0.9868711751451197)
Sentence3874	('model1-model2', 0.9747925071222274)	('model1-model3', 0.9598822529199532)	('model1-model4', 0.9849009861691169)	('model1-model5', 0.9723057621512512)	('model2-model3', 0.9782963670203306)	('model2-model4', 0.9813177420201045)	('model2-model5', 0.9773350188799016)	('model3-model4', 0.9802548772532708)	('model3-model5', 0.9804765146824159)	('model4-model5', 0.9925098876529586)
Sentence3875	('model1-model2', 0.9915925234031644)	('model1-model3', 0.9862708923878436)	('model1-model4', 0.27233804787156574)	('model1-model5', 0.9867133405383747)	('model2-model3', 0.9866907091080647)	('model2-model4', 0.25874726403988885)	('model2-model5', 0.9934949222172784)	('model3-model4', 0.25308895186417285)	('model3-model5', 0.9788949474745078)	('model4-model5', 0.2548054778811473)
Sentence3876	('model1-model2', 0.9855608631422476)	('model1-model3', 0.9737747503322874)	('model1-model4', 0.9737237437864946)	('model1-model5', 0.9891388954031674)	('model2-model3', 0.9915366414406825)	('model2-model4', 0.9854564047248778)	('model2-model5', 0.9827266085899059)	('model3-model4', 0.9906080633552732)	('model3-model5', 0.9796013070957702)	('model4-model5', 0.9739336492890994)
Sentence3877	('model1-model2', 0.9999999999999999)	('model1-model3', 0.9750190435266676)	('model1-model4', 0.9986513817194881)	('model1-model5', 0.9986513817194881)	('model2-model3', 0.9750190435266676)	('model2-model4', 0.9986513817194881)	('model2-model5', 0.9986513817194881)	('model3-model4', 0.9763357477640195)	('model3-model5', 0.9763357477640195)	('model4-model5', 1.0000000000000002)
Sentence3878	('model1-model2', 0.9832885525807898)	('model1-model3', 0.9896259929444711)	('model1-model4', 1.0000000000000002)	('model1-model5', 0.9959566090605192)	('model2-model3', 0.9954264344529771)	('model2-model4', 0.9832885525807898)	('model2-model5', 0.96295781343981)	('model3-model4', 0.9896259929444711)	('model3-model5', 0.9746014694818131)	('model4-model5', 0.9959566090605192)
Sentence3879	('model1-model2', 0.9846579518042202)	('model1-model3', 0.9981624240455561)	('model1-model4', 0.6537278456036054)	('model1-model5', 0.9921299033180793)	('model2-model3', 0.9880512186764254)	('model2-model4', 0.7756561335755572)	('model2-model5', 0.9871918469304244)	('model3-model4', 0.6750736745830079)	('model3-model5', 0.9916263186301653)	('model4-model5', 0.692426172535749)
Sentence3880	('model1-model2', 0.6570106221079953)	('model1-model3', 0.929506277034556)	('model1-model4', 0.7801844508459173)	('model1-model5', 0.9506039892680209)	('model2-model3', 0.6876852469219082)	('model2-model4', 0.7103094290195183)	('model2-model5', 0.5810692514587849)	('model3-model4', 0.8460272548118184)	('model3-model5', 0.9817294771847341)	('model4-model5', 0.798551755324194)
Sentence3881	('model1-model2', 0.9564882700030172)	('model1-model3', 0.963174032648059)	('model1-model4', 0.9581005262978214)	('model1-model5', 0.9600995482820162)	('model2-model3', 0.9657509703696092)	('model2-model4', 0.9530142771077308)	('model2-model5', 0.9676365766361428)	('model3-model4', 0.9819424811625727)	('model3-model5', 0.9869491853502039)	('model4-model5', 0.9932825826198054)
Sentence3882	('model1-model2', 0.9923756275635846)	('model1-model3', 0.9918772650334574)	('model1-model4', 0.9918772650334574)	('model1-model5', 0.9913319570886934)	('model2-model3', 0.9984830589266434)	('model2-model4', 0.9984830589266434)	('model2-model5', 0.9982940836827257)	('model3-model4', 1.0)	('model3-model5', 0.9949807088126672)	('model4-model5', 0.9949807088126672)
Sentence3883	('model1-model2', 0.9506679901118891)	('model1-model3', 0.9516525607074755)	('model1-model4', 0.9517495844848718)	('model1-model5', 0.12489063936447656)	('model2-model3', 0.9808370227557378)	('model2-model4', 0.9902741143360734)	('model2-model5', 0.03027889541429645)	('model3-model4', 0.9813067629253162)	('model3-model5', 0.07739531949498793)	('model4-model5', 0.024490655757567228)
Sentence3884	('model1-model2', 0.9918527596874747)	('model1-model3', 0.9988472866437366)	('model1-model4', 0.9837319967825223)	('model1-model5', 0.9918527596874747)	('model2-model3', 0.9910892960760288)	('model2-model4', 0.9980235046443979)	('model2-model5', 1.0)	('model3-model4', 0.9831036198804978)	('model3-model5', 0.9910892960760288)	('model4-model5', 0.9980235046443979)
Sentence3885	('model1-model2', 0.6891383466165449)	('model1-model3', 0.6687430855624846)	('model1-model4', 0.662414101023833)	('model1-model5', 0.7367749070451391)	('model2-model3', 0.8539561296861633)	('model2-model4', 0.7507759960689286)	('model2-model5', 0.22135725851798763)	('model3-model4', 0.8407101035796284)	('model3-model5', 0.3942885714428767)	('model4-model5', 0.4964707937496203)
Sentence3886	('model1-model2', 0.9549488149820133)	('model1-model3', 0.9313225370424617)	('model1-model4', 0.9327179207496527)	('model1-model5', 0.9318311752885131)	('model2-model3', 0.9668100889196765)	('model2-model4', 0.9649985128727258)	('model2-model5', 0.9573655507364555)	('model3-model4', 0.9722661133167064)	('model3-model5', 0.9691745962003376)	('model4-model5', 0.9885139456129441)
Sentence3887	('model1-model2', 0.021723020947033298)	('model1-model3', 0.800027044009374)	('model1-model4', 0.0096526215715043)	('model1-model5', 0.006425033961255801)	('model2-model3', 0.41788844151201404)	('model2-model4', 0.4644605340330306)	('model2-model5', 0.006114947367873882)	('model3-model4', 0.17969871811478158)	('model3-model5', 0.0059110632350310045)	('model4-model5', 0.0030877000892944994)
Sentence3888	('model1-model2', 0.9855102374369535)	('model1-model3', 0.9785062724597979)	('model1-model4', 0.9902559279213496)	('model1-model5', 0.9805455458513379)	('model2-model3', 0.9713178768301852)	('model2-model4', 0.9793402949677861)	('model2-model5', 0.9754860946006675)	('model3-model4', 0.9644025336559546)	('model3-model5', 0.9577121799606677)	('model4-model5', 0.9864723445401239)
Sentence3889	('model1-model2', 0.9947557068789225)	('model1-model3', 0.9838784718923232)	('model1-model4', 0.9980659264833387)	('model1-model5', 0.9972528380172294)	('model2-model3', 0.9820235311474004)	('model2-model4', 0.9951153263111361)	('model2-model5', 0.9943046415930202)	('model3-model4', 0.9817787737392443)	('model3-model5', 0.9828228992334834)	('model4-model5', 0.9975553435222799)
Sentence3890	('model1-model2', 0.8059395160288245)	('model1-model3', 0.8317544132532005)	('model1-model4', 0.8170510934923804)	('model1-model5', 0.8152738231514907)	('model2-model3', 0.9867535776070886)	('model2-model4', 0.9864631769511983)	('model2-model5', 0.9271764495851889)	('model3-model4', 0.9848150302761082)	('model3-model5', 0.9356721252672454)	('model4-model5', 0.9390452877381094)
Sentence3891	('model1-model2', 0.9947036842653256)	('model1-model3', 0.9564652220416046)	('model1-model4', 0.9965880138421657)	('model1-model5', 0.9960154622825769)	('model2-model3', 0.9576463408651809)	('model2-model4', 0.9965873874468263)	('model2-model5', 0.9918344864586623)	('model3-model4', 0.9642942262065018)	('model3-model5', 0.951808399090211)	('model4-model5', 0.9939587910919886)
Sentence3892	('model1-model2', 0.9910746616733827)	('model1-model3', 0.9952866801826091)	('model1-model4', 0.9936149462755792)	('model1-model5', 0.994646354446184)	('model2-model3', 0.9899582907311323)	('model2-model4', 0.9959127661943609)	('model2-model5', 0.9963085591735656)	('model3-model4', 0.9956283599959027)	('model3-model5', 0.9935115999751063)	('model4-model5', 0.992552828146446)
Sentence3893	('model1-model2', 0.9918382031599408)	('model1-model3', 0.9771568490561799)	('model1-model4', 0.9273339853652711)	('model1-model5', 0.9992190228374838)	('model2-model3', 0.957858739767071)	('model2-model4', 0.8966524698310074)	('model2-model5', 0.9954261094545045)	('model3-model4', 0.9282583367319253)	('model3-model5', 0.974774485153347)	('model4-model5', 0.9194819913260549)
Sentence3894	('model1-model2', 0.9155837759558931)	('model1-model3', 0.9588138399042)	('model1-model4', 0.9130376314534995)	('model1-model5', 0.9424259475771382)	('model2-model3', 0.9480172137214322)	('model2-model4', 0.9515472541449259)	('model2-model5', 0.9514300014289268)	('model3-model4', 0.9497199218870555)	('model3-model5', 0.9647036131499092)	('model4-model5', 0.9730124597112036)
Sentence3895	('model1-model2', 0.9825743378293472)	('model1-model3', 0.9613761544056273)	('model1-model4', 0.08934482166363111)	('model1-model5', 0.31456359385018384)	('model2-model3', 0.9605700975520555)	('model2-model4', 0.08918068449643608)	('model2-model5', 0.32693842381479943)	('model3-model4', 0.08680813823480833)	('model3-model5', 0.3980472377472641)	('model4-model5', 0.036303878692805054)
Sentence3896	('model1-model2', 0.974486249064341)	('model1-model3', 0.994554142009585)	('model1-model4', 0.9822655334621249)	('model1-model5', 0.9846505356849448)	('model2-model3', 0.9836461116546498)	('model2-model4', 0.9864829539461928)	('model2-model5', 0.9820722033412277)	('model3-model4', 0.9822764719975684)	('model3-model5', 0.9823897358983603)	('model4-model5', 0.9907070592330638)
Sentence3897	('model1-model2', 0.9977653603356424)	('model1-model3', 0.8809188949883588)	('model1-model4', 0.9756498251713404)	('model1-model5', 0.9977653603356424)	('model2-model3', 0.8783872899089532)	('model2-model4', 0.9778349338998275)	('model2-model5', 1.0)	('model3-model4', 0.915372995155888)	('model3-model5', 0.8783872899089532)	('model4-model5', 0.9778349338998275)
Sentence3898	('model1-model2', 0.997631295046963)	('model1-model3', 0.9762804112530931)	('model1-model4', 0.9912341939534937)	('model1-model5', 0.9963290156899705)	('model2-model3', 0.9791709701757663)	('model2-model4', 0.9928231619850966)	('model2-model5', 0.998792371187542)	('model3-model4', 0.9861670473568972)	('model3-model5', 0.9802460675469075)	('model4-model5', 0.9926834382729792)
