sentence_id	distance	rank_order
Sentence3368	756	baseline2021 ranked at 4961, higher than cat+oci+spa-eng at 5717
Sentence3056	755	cat+oci+spa-eng ranked at 1219, higher than baseline2021 at 1974
Sentence720	755	cat+oci+spa-eng ranked at 2727, higher than baseline2021 at 3482
Sentence3841	755	cat+oci+spa-eng ranked at 4790, higher than baseline2021 at 5545
Sentence5609	755	cat+oci+spa-eng ranked at 4831, higher than baseline2021 at 5586
Sentence2192	755	baseline2021 ranked at 4081, higher than cat+oci+spa-eng at 4836
Sentence1045	755	baseline2021 ranked at 5640, higher than cat+oci+spa-eng at 6395
Sentence5725	754	baseline2021 ranked at 4510, higher than cat+oci+spa-eng at 5264
Sentence2204	754	baseline2021 ranked at 5279, higher than cat+oci+spa-eng at 6033
Sentence606	753	baseline2021 ranked at 97, higher than cat+oci+spa-eng at 850
Sentence4711	753	baseline2021 ranked at 3828, higher than cat+oci+spa-eng at 4581
Sentence5860	753	baseline2021 ranked at 4572, higher than cat+oci+spa-eng at 5325
Sentence4885	752	baseline2021 ranked at 698, higher than cat+oci+spa-eng at 1450
Sentence2294	752	baseline2021 ranked at 1684, higher than cat+oci+spa-eng at 2436
Sentence2407	751	cat+oci+spa-eng ranked at 214, higher than baseline2021 at 965
Sentence3431	751	cat+oci+spa-eng ranked at 2000, higher than baseline2021 at 2751
Sentence443	751	baseline2021 ranked at 2294, higher than cat+oci+spa-eng at 3045
Sentence3510	751	baseline2021 ranked at 2333, higher than cat+oci+spa-eng at 3084
Sentence339	751	baseline2021 ranked at 2494, higher than cat+oci+spa-eng at 3245
Sentence5093	750	baseline2021 ranked at 612, higher than cat+oci+spa-eng at 1362
Sentence2011	750	baseline2021 ranked at 625, higher than cat+oci+spa-eng at 1375
Sentence6176	750	cat+oci+spa-eng ranked at 2960, higher than baseline2021 at 3710
Sentence3660	750	cat+oci+spa-eng ranked at 3398, higher than baseline2021 at 4148
Sentence410	750	baseline2021 ranked at 4199, higher than cat+oci+spa-eng at 4949
Sentence4184	749	baseline2021 ranked at 992, higher than cat+oci+spa-eng at 1741
Sentence4259	749	baseline2021 ranked at 1376, higher than cat+oci+spa-eng at 2125
Sentence5770	749	baseline2021 ranked at 5671, higher than cat+oci+spa-eng at 6420
Sentence864	748	cat+oci+spa-eng ranked at 1273, higher than baseline2021 at 2021
Sentence3654	748	cat+oci+spa-eng ranked at 2538, higher than baseline2021 at 3286
Sentence3313	747	cat+oci+spa-eng ranked at 1298, higher than baseline2021 at 2045
Sentence1901	747	baseline2021 ranked at 634, higher than cat+oci+spa-eng at 1381
Sentence4531	747	baseline2021 ranked at 4332, higher than cat+oci+spa-eng at 5079
Sentence4594	747	cat+oci+spa-eng ranked at 5269, higher than baseline2021 at 6016
Sentence393	746	baseline2021 ranked at 2157, higher than cat+oci+spa-eng at 2903
Sentence956	746	cat+oci+spa-eng ranked at 2916, higher than baseline2021 at 3662
Sentence2660	746	cat+oci+spa-eng ranked at 3399, higher than baseline2021 at 4145
Sentence5054	745	baseline2021 ranked at 247, higher than cat+oci+spa-eng at 992
Sentence73	745	baseline2021 ranked at 5353, higher than cat+oci+spa-eng at 6098
Sentence4215	744	baseline2021 ranked at 4762, higher than cat+oci+spa-eng at 5506
Sentence3176	744	cat+oci+spa-eng ranked at 5611, higher than baseline2021 at 6355
Sentence2310	743	baseline2021 ranked at 367, higher than cat+oci+spa-eng at 1110
Sentence445	743	baseline2021 ranked at 2525, higher than cat+oci+spa-eng at 3268
Sentence1822	743	baseline2021 ranked at 4938, higher than cat+oci+spa-eng at 5681
Sentence1694	742	baseline2021 ranked at 935, higher than cat+oci+spa-eng at 1677
Sentence5251	742	cat+oci+spa-eng ranked at 5263, higher than baseline2021 at 6005
Sentence4482	741	baseline2021 ranked at 2004, higher than cat+oci+spa-eng at 2745
Sentence817	741	baseline2021 ranked at 4001, higher than cat+oci+spa-eng at 4742
Sentence5791	740	baseline2021 ranked at 471, higher than cat+oci+spa-eng at 1211
Sentence3666	740	cat+oci+spa-eng ranked at 2684, higher than baseline2021 at 3424
Sentence6492	739	baseline2021 ranked at 682, higher than cat+oci+spa-eng at 1421
Sentence3594	739	baseline2021 ranked at 883, higher than cat+oci+spa-eng at 1622
Sentence2716	739	cat+oci+spa-eng ranked at 2217, higher than baseline2021 at 2956
Sentence180	739	cat+oci+spa-eng ranked at 4034, higher than baseline2021 at 4773
Sentence1801	738	cat+oci+spa-eng ranked at 396, higher than baseline2021 at 1134
Sentence6069	738	baseline2021 ranked at 655, higher than cat+oci+spa-eng at 1393
Sentence3253	738	baseline2021 ranked at 1553, higher than cat+oci+spa-eng at 2291
Sentence4862	738	baseline2021 ranked at 2781, higher than cat+oci+spa-eng at 3519
Sentence3100	738	baseline2021 ranked at 3186, higher than cat+oci+spa-eng at 3924
Sentence824	737	baseline2021 ranked at 872, higher than cat+oci+spa-eng at 1609
Sentence4038	737	baseline2021 ranked at 929, higher than cat+oci+spa-eng at 1666
Sentence2736	737	cat+oci+spa-eng ranked at 3690, higher than baseline2021 at 4427
Sentence5921	737	cat+oci+spa-eng ranked at 5171, higher than baseline2021 at 5908
Sentence2719	737	cat+oci+spa-eng ranked at 5321, higher than baseline2021 at 6058
Sentence4267	736	cat+oci+spa-eng ranked at 1148, higher than baseline2021 at 1884
Sentence4800	736	baseline2021 ranked at 4320, higher than cat+oci+spa-eng at 5056
Sentence1816	736	baseline2021 ranked at 4920, higher than cat+oci+spa-eng at 5656
Sentence1140	735	cat+oci+spa-eng ranked at 1126, higher than baseline2021 at 1861
Sentence2550	735	baseline2021 ranked at 817, higher than cat+oci+spa-eng at 1552
Sentence6414	735	baseline2021 ranked at 2949, higher than cat+oci+spa-eng at 3684
Sentence3697	735	baseline2021 ranked at 4526, higher than cat+oci+spa-eng at 5261
Sentence514	734	cat+oci+spa-eng ranked at 1572, higher than baseline2021 at 2306
Sentence837	734	cat+oci+spa-eng ranked at 2618, higher than baseline2021 at 3352
Sentence344	734	cat+oci+spa-eng ranked at 3637, higher than baseline2021 at 4371
Sentence1082	734	baseline2021 ranked at 3986, higher than cat+oci+spa-eng at 4720
Sentence3228	732	baseline2021 ranked at 357, higher than cat+oci+spa-eng at 1089
Sentence1103	732	cat+oci+spa-eng ranked at 1556, higher than baseline2021 at 2288
Sentence1415	732	cat+oci+spa-eng ranked at 2044, higher than baseline2021 at 2776
Sentence2739	732	cat+oci+spa-eng ranked at 2122, higher than baseline2021 at 2854
Sentence5276	732	cat+oci+spa-eng ranked at 4692, higher than baseline2021 at 5424
Sentence1174	732	baseline2021 ranked at 5265, higher than cat+oci+spa-eng at 5997
Sentence3582	730	baseline2021 ranked at 1291, higher than cat+oci+spa-eng at 2021
Sentence300	730	cat+oci+spa-eng ranked at 5117, higher than baseline2021 at 5847
Sentence4751	730	baseline2021 ranked at 5062, higher than cat+oci+spa-eng at 5792
Sentence1368	729	baseline2021 ranked at 4028, higher than cat+oci+spa-eng at 4757
Sentence1366	728	baseline2021 ranked at 100, higher than cat+oci+spa-eng at 828
Sentence2323	728	baseline2021 ranked at 121, higher than cat+oci+spa-eng at 849
Sentence4820	728	baseline2021 ranked at 944, higher than cat+oci+spa-eng at 1672
Sentence5703	727	cat+oci+spa-eng ranked at 1096, higher than baseline2021 at 1823
Sentence4089	727	cat+oci+spa-eng ranked at 3158, higher than baseline2021 at 3885
Sentence5748	727	baseline2021 ranked at 2899, higher than cat+oci+spa-eng at 3626
Sentence6190	727	baseline2021 ranked at 4033, higher than cat+oci+spa-eng at 4760
Sentence948	727	cat+oci+spa-eng ranked at 5491, higher than baseline2021 at 6218
Sentence4659	727	baseline2021 ranked at 4970, higher than cat+oci+spa-eng at 5697
Sentence5600	727	baseline2021 ranked at 5083, higher than cat+oci+spa-eng at 5810
Sentence1964	726	cat+oci+spa-eng ranked at 3575, higher than baseline2021 at 4301
Sentence3638	725	baseline2021 ranked at 581, higher than cat+oci+spa-eng at 1306
Sentence3365	725	cat+oci+spa-eng ranked at 2181, higher than baseline2021 at 2906
Sentence6344	725	baseline2021 ranked at 3385, higher than cat+oci+spa-eng at 4110
Sentence2150	725	baseline2021 ranked at 5434, higher than cat+oci+spa-eng at 6159
Sentence5974	724	cat+oci+spa-eng ranked at 1539, higher than baseline2021 at 2263
Sentence2231	724	baseline2021 ranked at 1360, higher than cat+oci+spa-eng at 2084
Sentence5015	724	cat+oci+spa-eng ranked at 2739, higher than baseline2021 at 3463
Sentence4156	724	baseline2021 ranked at 4326, higher than cat+oci+spa-eng at 5050
Sentence3819	724	baseline2021 ranked at 5675, higher than cat+oci+spa-eng at 6399
Sentence4583	723	baseline2021 ranked at 2490, higher than cat+oci+spa-eng at 3213
Sentence3943	723	cat+oci+spa-eng ranked at 5235, higher than baseline2021 at 5958
Sentence2193	722	baseline2021 ranked at 5581, higher than cat+oci+spa-eng at 6303
Sentence4381	721	baseline2021 ranked at 2696, higher than cat+oci+spa-eng at 3417
Sentence1741	720	baseline2021 ranked at 4012, higher than cat+oci+spa-eng at 4732
Sentence1322	720	cat+oci+spa-eng ranked at 4864, higher than baseline2021 at 5584
Sentence4676	720	baseline2021 ranked at 5553, higher than cat+oci+spa-eng at 6273
Sentence5555	720	baseline2021 ranked at 5695, higher than cat+oci+spa-eng at 6415
Sentence5518	719	cat+oci+spa-eng ranked at 1328, higher than baseline2021 at 2047
Sentence1736	719	baseline2021 ranked at 887, higher than cat+oci+spa-eng at 1606
Sentence2085	719	baseline2021 ranked at 2929, higher than cat+oci+spa-eng at 3648
Sentence3942	719	cat+oci+spa-eng ranked at 4305, higher than baseline2021 at 5024
Sentence6077	719	baseline2021 ranked at 4463, higher than cat+oci+spa-eng at 5182
Sentence2844	718	baseline2021 ranked at 1030, higher than cat+oci+spa-eng at 1748
Sentence1703	718	cat+oci+spa-eng ranked at 2854, higher than baseline2021 at 3572
Sentence3151	718	cat+oci+spa-eng ranked at 3377, higher than baseline2021 at 4095
Sentence4144	718	baseline2021 ranked at 3905, higher than cat+oci+spa-eng at 4623
Sentence2971	717	cat+oci+spa-eng ranked at 3701, higher than baseline2021 at 4418
Sentence258	717	baseline2021 ranked at 5026, higher than cat+oci+spa-eng at 5743
Sentence1756	716	cat+oci+spa-eng ranked at 4207, higher than baseline2021 at 4923
Sentence5366	716	cat+oci+spa-eng ranked at 4401, higher than baseline2021 at 5117
Sentence3639	715	cat+oci+spa-eng ranked at 3022, higher than baseline2021 at 3737
Sentence463	714	baseline2021 ranked at 361, higher than cat+oci+spa-eng at 1075
Sentence5712	714	cat+oci+spa-eng ranked at 1448, higher than baseline2021 at 2162
Sentence2345	714	baseline2021 ranked at 1872, higher than cat+oci+spa-eng at 2586
Sentence3387	714	baseline2021 ranked at 3561, higher than cat+oci+spa-eng at 4275
Sentence4861	712	cat+oci+spa-eng ranked at 764, higher than baseline2021 at 1476
Sentence2155	712	cat+oci+spa-eng ranked at 2143, higher than baseline2021 at 2855
Sentence5137	712	cat+oci+spa-eng ranked at 5412, higher than baseline2021 at 6124
Sentence4171	712	baseline2021 ranked at 5697, higher than cat+oci+spa-eng at 6409
Sentence4091	711	cat+oci+spa-eng ranked at 120, higher than baseline2021 at 831
Sentence124	710	cat+oci+spa-eng ranked at 29, higher than baseline2021 at 739
Sentence2128	710	cat+oci+spa-eng ranked at 203, higher than baseline2021 at 913
Sentence6366	710	cat+oci+spa-eng ranked at 2417, higher than baseline2021 at 3127
Sentence4238	710	cat+oci+spa-eng ranked at 3521, higher than baseline2021 at 4231
Sentence5598	710	baseline2021 ranked at 3552, higher than cat+oci+spa-eng at 4262
Sentence4299	709	cat+oci+spa-eng ranked at 758, higher than baseline2021 at 1467
Sentence2098	709	baseline2021 ranked at 837, higher than cat+oci+spa-eng at 1546
Sentence3489	709	baseline2021 ranked at 2451, higher than cat+oci+spa-eng at 3160
Sentence1626	709	cat+oci+spa-eng ranked at 3469, higher than baseline2021 at 4178
Sentence3385	709	baseline2021 ranked at 4789, higher than cat+oci+spa-eng at 5498
Sentence5048	708	baseline2021 ranked at 521, higher than cat+oci+spa-eng at 1229
Sentence4461	707	baseline2021 ranked at 4191, higher than cat+oci+spa-eng at 4898
Sentence1704	707	baseline2021 ranked at 4695, higher than cat+oci+spa-eng at 5402
Sentence6270	707	baseline2021 ranked at 5178, higher than cat+oci+spa-eng at 5885
Sentence3475	706	cat+oci+spa-eng ranked at 801, higher than baseline2021 at 1507
Sentence4563	706	baseline2021 ranked at 305, higher than cat+oci+spa-eng at 1011
Sentence5268	706	cat+oci+spa-eng ranked at 2889, higher than baseline2021 at 3595
Sentence5104	706	baseline2021 ranked at 4843, higher than cat+oci+spa-eng at 5549
Sentence3608	705	cat+oci+spa-eng ranked at 4451, higher than baseline2021 at 5156
Sentence3874	704	baseline2021 ranked at 2532, higher than cat+oci+spa-eng at 3236
Sentence989	704	baseline2021 ranked at 2544, higher than cat+oci+spa-eng at 3248
Sentence5247	703	cat+oci+spa-eng ranked at 346, higher than baseline2021 at 1049
Sentence5496	703	cat+oci+spa-eng ranked at 575, higher than baseline2021 at 1278
Sentence2533	703	baseline2021 ranked at 174, higher than cat+oci+spa-eng at 877
Sentence2905	703	cat+oci+spa-eng ranked at 1700, higher than baseline2021 at 2403
Sentence3311	703	cat+oci+spa-eng ranked at 1729, higher than baseline2021 at 2432
Sentence5503	702	baseline2021 ranked at 3130, higher than cat+oci+spa-eng at 3832
Sentence5118	702	baseline2021 ranked at 4532, higher than cat+oci+spa-eng at 5234
Sentence5388	702	baseline2021 ranked at 4758, higher than cat+oci+spa-eng at 5460
Sentence379	701	cat+oci+spa-eng ranked at 785, higher than baseline2021 at 1486
Sentence2240	700	cat+oci+spa-eng ranked at 48, higher than baseline2021 at 748
Sentence3553	700	cat+oci+spa-eng ranked at 296, higher than baseline2021 at 996
Sentence4050	700	cat+oci+spa-eng ranked at 1839, higher than baseline2021 at 2539
Sentence4306	700	cat+oci+spa-eng ranked at 5505, higher than baseline2021 at 6205
Sentence306	700	baseline2021 ranked at 5491, higher than cat+oci+spa-eng at 6191
Sentence2875	699	baseline2021 ranked at 822, higher than cat+oci+spa-eng at 1521
Sentence4361	699	baseline2021 ranked at 974, higher than cat+oci+spa-eng at 1673
Sentence795	699	baseline2021 ranked at 4069, higher than cat+oci+spa-eng at 4768
Sentence3690	699	cat+oci+spa-eng ranked at 5265, higher than baseline2021 at 5964
Sentence1200	699	baseline2021 ranked at 4766, higher than cat+oci+spa-eng at 5465
Sentence2677	698	cat+oci+spa-eng ranked at 1743, higher than baseline2021 at 2441
Sentence1479	698	baseline2021 ranked at 1249, higher than cat+oci+spa-eng at 1947
Sentence2503	698	baseline2021 ranked at 1912, higher than cat+oci+spa-eng at 2610
Sentence62	698	baseline2021 ranked at 5673, higher than cat+oci+spa-eng at 6371
Sentence3718	696	cat+oci+spa-eng ranked at 197, higher than baseline2021 at 893
Sentence4925	696	baseline2021 ranked at 2898, higher than cat+oci+spa-eng at 3594
Sentence1007	696	cat+oci+spa-eng ranked at 4792, higher than baseline2021 at 5488
Sentence3382	696	baseline2021 ranked at 4741, higher than cat+oci+spa-eng at 5437
Sentence4946	695	cat+oci+spa-eng ranked at 401, higher than baseline2021 at 1096
Sentence1010	695	cat+oci+spa-eng ranked at 553, higher than baseline2021 at 1248
Sentence2857	695	baseline2021 ranked at 484, higher than cat+oci+spa-eng at 1179
Sentence2163	695	baseline2021 ranked at 783, higher than cat+oci+spa-eng at 1478
Sentence3471	695	baseline2021 ranked at 1257, higher than cat+oci+spa-eng at 1952
Sentence4285	695	baseline2021 ranked at 5005, higher than cat+oci+spa-eng at 5700
Sentence4503	694	baseline2021 ranked at 2393, higher than cat+oci+spa-eng at 3087
Sentence2115	694	baseline2021 ranked at 4899, higher than cat+oci+spa-eng at 5593
Sentence2084	694	cat+oci+spa-eng ranked at 5621, higher than baseline2021 at 6315
Sentence4242	693	cat+oci+spa-eng ranked at 731, higher than baseline2021 at 1424
Sentence3005	693	cat+oci+spa-eng ranked at 1818, higher than baseline2021 at 2511
Sentence1343	692	baseline2021 ranked at 1169, higher than cat+oci+spa-eng at 1861
Sentence4398	692	baseline2021 ranked at 5599, higher than cat+oci+spa-eng at 6291
Sentence572	691	baseline2021 ranked at 1626, higher than cat+oci+spa-eng at 2317
Sentence4483	690	baseline2021 ranked at 303, higher than cat+oci+spa-eng at 993
Sentence3287	690	cat+oci+spa-eng ranked at 1278, higher than baseline2021 at 1968
Sentence3806	690	cat+oci+spa-eng ranked at 1499, higher than baseline2021 at 2189
Sentence5246	690	baseline2021 ranked at 1565, higher than cat+oci+spa-eng at 2255
Sentence976	689	cat+oci+spa-eng ranked at 2866, higher than baseline2021 at 3555
Sentence5409	689	baseline2021 ranked at 5211, higher than cat+oci+spa-eng at 5900
Sentence6026	688	cat+oci+spa-eng ranked at 1031, higher than baseline2021 at 1719
Sentence4385	688	baseline2021 ranked at 529, higher than cat+oci+spa-eng at 1217
Sentence4389	688	baseline2021 ranked at 3091, higher than cat+oci+spa-eng at 3779
Sentence2151	688	cat+oci+spa-eng ranked at 3858, higher than baseline2021 at 4546
Sentence2604	688	baseline2021 ranked at 4732, higher than cat+oci+spa-eng at 5420
Sentence918	688	cat+oci+spa-eng ranked at 5607, higher than baseline2021 at 6295
Sentence3562	688	baseline2021 ranked at 5280, higher than cat+oci+spa-eng at 5968
Sentence1499	687	baseline2021 ranked at 362, higher than cat+oci+spa-eng at 1049
Sentence3383	687	cat+oci+spa-eng ranked at 1872, higher than baseline2021 at 2559
Sentence3464	687	cat+oci+spa-eng ranked at 2131, higher than baseline2021 at 2818
Sentence2723	687	cat+oci+spa-eng ranked at 2256, higher than baseline2021 at 2943
Sentence4052	687	baseline2021 ranked at 4358, higher than cat+oci+spa-eng at 5045
Sentence3591	687	cat+oci+spa-eng ranked at 5084, higher than baseline2021 at 5771
Sentence19	687	baseline2021 ranked at 5515, higher than cat+oci+spa-eng at 6202
